同僚	 緑:3 青:2 桃:2 紫:1 黒:1 灰:1 白:1
主要	 赤:7 緑:2 桃:1 黒:1
順調	 青:3 白:3 緑:3 茶:1 橙:1
軍	 黒:5 緑:4 茶:1 灰:1
再編	 青:2 赤:2 灰:2 白:2 紫:1 橙:1 緑:1
星	 黄:8 青:1 橙:1 白:1
空港	 青:5 灰:2 橙:1 黒:1 白:1 緑:1
公安	 黒:4 白:3 青:1 黄:1 灰:1 緑:1
首位	 白:4 赤:3 紫:1 青:1 橙:1 黒:1
オゾン	 白:3 青:2 灰:2 黒:2 黄:1 緑:1
道場	 茶:5 黒:3 紫:1 赤:1 白:1
方式	 黒:3 白:3 赤:2 青:1 黄:1 緑:1
与党	 茶:2 黒:2 緑:2 青:1 赤:1 黄:1 灰:1 白:1
条件	 黒:3 灰:3 白:2 茶:1 黄:1 緑:1
共演	 黄:4 白:3 青:1 橙:1 黒:1 緑:1
主席	 黒:3 赤:2 紫:1 青:1 橙:1 茶:1 黄:1 灰:1
衆	 茶:2 赤:2 灰:2 紫:1 橙:1 黒:1 白:1 緑:1
改選	 赤:2 橙:2 灰:2 白:2 青:1 黄:1 緑:1
ＭＦ	 緑:3 赤:2 白:2 青:1 橙:1 茶:1 黄:1
人事	 黄:3 白:3 黒:2 青:1 橙:1 緑:1
分析	 青:7 黒:2 黄:1 白:1
装甲	 茶:3 黒:2 灰:2 緑:2 青:1 白:1
提示	 赤:2 黒:2 白:2 緑:2 橙:1 茶:1 桃:1
公式	 白:5 灰:2 赤:1 黄:1 桃:1 黒:1
巧み	 紫:3 茶:2 黄:2 黒:2 白:1 緑:1
完全	 白:5 赤:3 橙:1 茶:1 緑:1
緩和	 緑:5 桃:4 青:1 黄:1
気持ち	 桃:5 青:2 赤:1 黄:1 灰:1 白:1
部屋	 白:4 茶:3 緑:2 黄:1 黒:1
民族	 茶:3 緑:3 橙:2 赤:1 灰:1 白:1
改築	 茶:5 白:3 赤:1 灰:1 黒:1
著作	 白:3 灰:2 黒:2 紫:1 赤:1 茶:1 黄:1
皮	 茶:8 橙:1 黄:1 灰:1
政党	 青:4 灰:2 黒:2 紫:1 茶:1 白:1
額	 茶:6 青:1 黄:1 黒:1 灰:1 白:1
私	 白:4 灰:2 桃:2 赤:1 黄:1 緑:1
警視	 青:3 黄:3 黒:3 橙:1 白:1
プロ	 青:4 赤:3 黒:2 白:2
運賃	 黄:5 青:2 緑:2 黒:1 白:1
空襲	 赤:4 灰:3 白:2 紫:1 黒:1
和平	 白:4 緑:4 青:1 茶:1 黄:1
シリーズ	 青:3 紫:2 白:2 緑:2 橙:1 灰:1
胸	 赤:3 桃:3 青:1 茶:1 橙:1 灰:1 白:1
入植	 茶:4 緑:3 青:1 赤:1 桃:1 白:1
年金	 青:4 灰:3 赤:1 茶:1 橙:1 緑:1
結婚	 白:7 桃:2 赤:1 緑:1
半数	 黄:3 赤:2 灰:2 青:1 紫:1 茶:1 緑:1
カール	 黄:7 茶:2 赤:1 桃:1
失跡	 灰:7 赤:2 黒:1 白:1
示唆	 灰:3 赤:2 紫:1 青:1 橙:1 茶:1 黒:1 白:1
投入	 赤:3 黄:2 灰:2 茶:1 橙:1 黒:1 白:1
暖房	 橙:6 赤:4 黄:1
ワールドカップ	 青:6 緑:4 黄:1
適正	 橙:3 白:3 青:2 赤:1 桃:1 緑:1
ゴールデン	 黄:9 橙:2
負担	 赤:4 茶:2 黄:1 灰:1 黒:1 桃:1 緑:1
統計	 青:3 灰:3 赤:2 黒:1 白:1 緑:1
事実	 白:5 黒:4 赤:1 灰:1
分離	 灰:5 赤:2 白:2 黄:1 緑:1
節目	 黒:4 茶:2 緑:2 橙:1 赤:1 桃:1
われわれ	 茶:3 橙:3 赤:2 青:1 桃:1 白:1
パーティー	 桃:3 赤:2 橙:2 青:1 茶:1 白:1 緑:1
監禁	 黒:6 赤:3 茶:1 灰:1
ゴミ	 茶:3 黒:3 灰:3 赤:1 緑:1
視界	 白:6 灰:2 青:1 茶:1 緑:1
度	 橙:3 茶:2 緑:2 青:1 赤:1 黒:1 灰:1
移植	 赤:2 緑:2 黒:2 紫:1 青:1 橙:1 黄:1 灰:1
確立	 青:5 白:3 赤:2 橙:1
議題	 茶:3 青:2 紫:1 赤:1 黄:1 灰:1 黒:1 緑:1
無料	 白:5 橙:2 青:1 赤:1 黒:1 桃:1
オープン	 白:4 橙:3 赤:2 青:1 茶:1
金融	 黄:7 青:1 橙:1 灰:1 黒:1
動向	 黒:5 青:2 緑:2 茶:1 白:1
旅館	 茶:6 灰:2 橙:1 黄:1 緑:1
出身	 黄:3 青:2 白:2 緑:2 茶:1 灰:1
増	 赤:3 橙:2 黒:2 青:1 茶:1 黄:1 緑:1
大佐	 橙:2 黒:2 緑:2 紫:1 青:1 茶:1 黄:1 白:1
指揮	 黄:3 白:3 青:1 赤:1 茶:1 黒:1 緑:1
キック	 青:3 赤:2 黄:2 紫:1 茶:1 黒:1 緑:1
本当	 白:5 青:2 緑:2 橙:1 赤:1
各地	 緑:4 茶:2 黒:2 青:1 橙:1 黄:1
脅迫	 黒:7 赤:3 紫:1
死者	 灰:4 赤:3 黒:3 橙:1
厚生	 白:4 赤:2 緑:2 黄:1 黒:1 桃:1
子	 白:5 緑:2 青:1 赤:1 黒:1 桃:1
主将	 白:3 紫:2 赤:2 黒:2 青:1 灰:1
実績	 青:3 黒:2 白:2 紫:1 赤:1 灰:1 緑:1
力	 赤:6 青:2 茶:1 橙:1 黒:1
問屋	 茶:4 灰:2 紫:1 赤:1 黄:1 白:1 緑:1
会見	 灰:4 茶:2 黒:2 青:1 黄:1 白:1
内政	 青:3 灰:3 黄:2 赤:1 橙:1 白:1
赤米	 赤:8 紫:1 茶:1 白:1
向け	 青:3 白:3 緑:2 赤:1 灰:1 黒:1
株価	 赤:4 黄:2 緑:2 青:1 灰:1 白:1
戦争	 黒:6 赤:2 灰:2 紫:1
歯止め	 黒:3 赤:2 黄:2 青:1 橙:1 茶:1 灰:1
解説	 白:3 青:2 緑:2 赤:1 茶:1 黄:1 黒:1
留学	 青:5 黄:2 茶:1 橙:1 赤:1 白:1
現場	 茶:5 黄:2 灰:2 黒:1 白:1
連勝	 赤:6 青:3 紫:1 白:1
風邪	 青:5 紫:2 赤:1 黄:1 灰:1 白:1
副	 青:2 黄:2 灰:2 緑:2 橙:1 赤:1 桃:1
侵害	 赤:5 黒:3 茶:1 灰:1 白:1
噴射	 青:3 橙:3 灰:3 茶:1 白:1
投降	 灰:6 青:3 茶:1 黒:1
バブル	 白:4 青:2 黄:2 橙:1 赤:1 桃:1
高官	 灰:4 黄:2 紫:1 青:1 赤:1 黒:1 緑:1
エンディング	 黒:3 青:2 白:2 緑:2 紫:1 灰:1
支持	 青:2 橙:2 黄:2 紫:1 赤:1 桃:1 黒:1 白:1
登場	 橙:4 黄:3 青:2 黒:2
教諭	 茶:3 緑:3 青:1 紫:1 黄:1 黒:1 灰:1
方	 青:3 黒:2 灰:2 紫:1 黄:1 白:1 緑:1
重大	 赤:6 黒:3 青:1 茶:1
教	 青:6 紫:3 黄:1 緑:1
混雑	 黒:4 灰:4 青:1 赤:1 黄:1
保険	 青:2 白:2 緑:2 茶:1 赤:1 橙:1 黄:1 桃:1
地帯	 赤:3 緑:3 茶:2 青:1 黄:1 黒:1
相	 桃:3 青:2 紫:1 茶:1 赤:1 黄:1 灰:1 白:1
総長	 黒:3 白:3 紫:2 赤:2 青:1
シャトル	 青:3 灰:3 白:3 赤:1 黒:1
販売	 青:3 黄:2 白:2 紫:1 赤:1 桃:1 緑:1
略式	 灰:3 白:3 青:1 赤:1 茶:1 黄:1 桃:1
楽団	 黄:4 茶:2 青:1 橙:1 赤:1 黒:1 緑:1
議席	 紫:3 茶:2 黒:2 青:1 赤:1 白:1 緑:1
次第	 白:5 青:3 赤:1 黄:1 灰:1
勤務	 赤:2 緑:2 灰:2 紫:1 青:1 茶:1 黄:1 黒:1
消防	 赤:9 橙:1 茶:1
挫折	 黒:4 紫:3 灰:2 青:1 桃:1
気分	 青:2 橙:2 黄:2 桃:2 白:2 緑:1
提携	 緑:3 青:2 白:2 橙:1 黄:1 桃:1 灰:1
乗員	 灰:3 黒:3 白:3 黄:1 桃:1
"予選"	 緑:4 赤:3 白:2 茶:1 黄:1
紫	 紫:10 黒:1
全域	 緑:3 青:2 茶:2 黒:2 灰:1 白:1
フィルム	 黒:6 白:2 青:1 茶:1 黄:1
球	 白:6 黄:4 青:1
網	 灰:5 茶:2 青:1 赤:1 黒:1 白:1
策	 黒:4 青:2 灰:2 緑:2 茶:1
スペース	 白:7 灰:2 桃:1 黒:1
受信	 青:3 黄:2 緑:2 赤:1 橙:1 灰:1 白:1
大国	 赤:3 黒:2 緑:2 紫:1 茶:1 黄:1 白:1
ＤＮＡ	 白:3 青:2 赤:2 緑:2 黄:1 灰:1
グラス	 白:5 青:3 橙:1 黄:1 灰:1
作家	 紫:2 茶:2 灰:2 緑:2 赤:1 橙:1 黒:1
獲得	 白:3 青:2 紫:1 赤:1 桃:1 緑:1 橙:1 黒:1
政界	 灰:6 黒:3 青:1 白:1
手段	 黒:3 白:3 橙:1 茶:1 赤:1 灰:1 緑:1
カラオケ	 黄:3 橙:2 茶:2 赤:1 灰:1 黒:1 白:1
玉	 白:4 黄:3 青:1 赤:1 茶:1 黒:1
組	 白:3 紫:1 桃:1 緑:1 青:1 橙:1 茶:1 黒:1 灰:1
娘	 桃:7 橙:2 赤:1 黄:1
スクラム	 橙:3 黒:3 青:1 赤:1 茶:1 黄:1 灰:1
サポート	 青:3 橙:3 黄:1 桃:1 灰:1 黒:1 緑:1
首	 橙:3 灰:2 白:2 紫:1 黒:1 桃:1 緑:1
本	 茶:5 青:2 黒:1 桃:1 白:1 緑:1
下着	 白:10 桃:1
理想	 桃:4 緑:3 青:2 黄:1 白:1
逆転	 黒:3 赤:2 黄:2 白:2 青:1 紫:1
場所	 茶:4 黒:3 緑:2 青:1 白:1
加盟	 緑:4 青:3 茶:2 橙:1 赤:1
判断	 黄:3 白:3 灰:2 青:1 赤:1 橙:1
接戦	 赤:5 灰:3 白:2 青:1
冒険	 緑:5 橙:2 青:1 茶:1 黄:1 黒:1
好感	 桃:5 赤:3 紫:1 青:1 橙:1
感覚	 白:3 赤:2 黄:2 青:1 茶:1 桃:1 緑:1
県警	 灰:3 黒:3 青:2 茶:1 黄:1 緑:1
生成	 緑:5 茶:2 白:2 黄:1 黒:1
飲料	 青:3 橙:2 白:2 赤:1 茶:1 黄:1 灰:1
員	 白:5 赤:2 灰:2 黄:1 緑:1
対策	 黄:4 緑:2 青:1 橙:1 赤:1 黒:1 白:1
貨物	 灰:4 茶:3 紫:1 青:1 黄:1 白:1
火炎	 赤:9 橙:1 白:1
三役	 茶:3 黄:2 緑:2 紫:1 青:1 灰:1 白:1
男女	 紫:2 桃:2 白:2 赤:1 青:1 黄:1 灰:1 黒:1
共産	 赤:5 灰:5 紫:1
電鉄	 黒:5 青:2 灰:2 橙:1 茶:1
非常	 赤:5 青:2 黄:2 橙:1 茶:1
近代	 黄:4 灰:2 青:1 紫:1 橙:1 茶:1 白:1
ザ	 黄:3 茶:2 赤:2 青:1 灰:1 黒:1 白:1
かなめ	 赤:4 黒:3 黄:2 青:1 緑:1
"公表"	 白:3 橙:2 赤:1 桃:1 緑:1 青:1 黄:1 黒:1
病院	 白:9 赤:2
弁護	 茶:2 黄:2 灰:2 白:2 紫:1 青:1 橙:1
工	 灰:3 茶:2 黄:2 白:2 黒:1 緑:1
国	 白:4 茶:2 青:1 紫:1 赤:1 黄:1 黒:1
風上	 青:6 白:3 緑:2
作業	 茶:2 橙:2 赤:2 灰:2 黒:1 白:1 緑:1
内戦	 赤:6 灰:3 紫:1 緑:1
芝居	 桃:3 白:3 紫:2 灰:2 黄:1
南西	 青:6 橙:2 赤:1 桃:1 白:1
解除	 青:3 赤:2 白:2 緑:2 灰:1 桃:1
大	 白:4 赤:3 緑:2 青:1 黄:1
チョコ	 茶:10 黒:1
ダブル	 橙:3 赤:2 青:1 茶:1 黄:1 灰:1 黒:1 緑:1
使い	 茶:3 白:3 青:2 黄:2 灰:1
提唱	 赤:2 白:2 緑:2 青:1 茶:1 橙:1 黄:1 灰:1
国会	 茶:4 黒:3 青:1 紫:1 赤:1 灰:1
砲撃	 黒:4 赤:3 茶:2 灰:1 緑:1
官邸	 白:4 青:2 紫:2 茶:1 黄:1 灰:1
通告	 赤:6 黄:2 黒:2 紫:1
自己	 黒:3 白:3 青:2 黄:1 灰:1 緑:1
トリプル	 黄:4 青:2 茶:1 赤:1 黒:1 桃:1 緑:1
精子	 白:10 青:1
ＣＳ	 灰:3 緑:2 紫:1 赤:1 青:1 橙:1 黄:1 白:1
改良	 緑:5 茶:1 赤:1 橙:1 黄:1 黒:1 白:1
便秘	 茶:6 黒:3 青:1 黄:1
刑事	 黒:5 茶:2 紫:1 赤:1 灰:1 白:1
銀行	 灰:4 青:3 白:2 黒:1 緑:1
歌手	 赤:5 白:3 茶:1 黒:1 緑:1
主役	 赤:4 黄:3 青:2 白:2
約束	 赤:4 白:3 紫:1 青:1 灰:1 緑:1
同氏	 白:4 灰:3 茶:1 赤:1 黄:1 黒:1
候補	 白:3 灰:2 緑:2 青:1 橙:1 黄:1 黒:1
旗	 白:7 茶:2 青:1 赤:1
解決	 白:7 青:2 赤:1 緑:1
休暇	 橙:2 赤:2 黒:2 緑:2 青:1 茶:1 黄:1
かまぼこ	 白:5 桃:4 茶:1 赤:1
店舗	 橙:2 赤:2 灰:2 白:2 茶:1 黄:1 緑:1
上演	 赤:3 橙:2 青:1 茶:1 黄:1 灰:1 白:1 緑:1
脚本	 白:4 青:2 赤:1 橙:1 黄:1 黒:1 緑:1
大学生	 白:4 青:3 橙:1 茶:1 黒:1 緑:1
"構図"	 緑:2 茶:2 白:2 紫:1 青:1 黄:1 灰:1 黒:1
広範	 緑:5 黄:2 白:2 青:1 赤:1
誤算	 赤:3 黒:3 黄:2 灰:2 茶:1
王者	 黄:4 赤:3 緑:2 青:1 黒:1
"発表"	 赤:4 青:3 橙:2 白:2
見出し	 赤:4 黄:2 黒:2 白:2 茶:1
税制	 灰:4 黒:3 青:2 赤:1 黄:1
院	 白:8 灰:3
業者	 緑:2 青:2 灰:2 紫:1 赤:1 茶:1 黄:1 黒:1
直面	 赤:3 黄:3 青:2 黒:1 灰:1 白:1
地上	 茶:5 緑:3 紫:1 青:1 灰:1
出足	 白:4 緑:2 青:1 赤:1 茶:1 灰:1 黒:1
湯	 白:8 桃:2 青:1
正月	 白:4 赤:3 橙:2 紫:1 青:1
夫婦	 桃:6 橙:1 黄:1 黒:1 白:1 緑:1
依頼	 青:4 白:4 橙:1 黄:1 桃:1
開放	 白:5 緑:3 橙:1 赤:1 灰:1
歓迎	 白:3 青:2 橙:2 桃:2 黒:1 緑:1
記録	 白:3 青:2 赤:1 緑:1 橙:1 茶:1 黄:1 黒:1
論争	 赤:7 灰:3 白:1
ドル高	 灰:3 青:2 赤:2 黄:2 橙:1 黒:1
刃物	 灰:5 青:2 赤:2 白:2
更新	 青:4 白:3 茶:1 赤:1 黄:1 緑:1
始め	 白:6 青:3 茶:1 黄:1
倉庫	 灰:5 茶:2 黒:2 紫:1 白:1
花	 桃:7 赤:2 紫:1 白:1
工程	 茶:3 青:2 黄:2 橙:1 灰:1 白:1 緑:1
前線	 赤:3 青:2 緑:2 橙:1 黄:1 灰:1 黒:1
在り	 茶:3 赤:3 白:2 橙:1 灰:1 緑:1
転落	 黒:4 青:2 黄:2 赤:1 橙:1 灰:1
解散	 赤:3 白:2 緑:2 紫:1 青:1 橙:1 灰:1
ガス	 灰:4 赤:2 青:1 紫:1 橙:1 黄:1 白:1
財界	 黄:4 青:2 灰:2 黒:2 橙:1
安全	 青:4 白:3 緑:2 茶:1 赤:1
宗教	 紫:5 黄:2 赤:1 灰:1 白:1 緑:1
絵画	 白:3 茶:2 橙:2 紫:1 赤:1 黄:1 灰:1
メダル	 黄:8 灰:2 橙:1
連敗	 黒:6 青:1 黄:1 灰:1 桃:1 白:1
生命	 赤:4 青:3 橙:1 桃:1 白:1 緑:1
責任	 青:7 赤:3 黒:1
波乱	 赤:6 黒:3 紫:1 灰:1
デルタ	 青:2 赤:2 黄:2 黒:2 橙:1 茶:1 白:1
意思	 白:4 青:3 赤:2 黄:1 黒:1
悪態	 黒:6 赤:2 灰:2 茶:1
"パソコン"	 黒:6 白:3 青:1 灰:1
湾	 青:5 灰:5 赤:1
納得	 緑:3 桃:2 紫:1 青:1 橙:1 茶:1 黄:1 灰:1
武装	 黒:7 茶:1 黄:1 灰:1 桃:1
目的	 白:4 青:2 赤:2 黒:2 橙:1
言葉	 白:4 青:2 緑:2 茶:1 橙:1 黒:1
出稼ぎ	 灰:3 黄:2 紫:1 赤:1 桃:1 橙:1 茶:1 黒:1
政府	 紫:2 青:2 灰:2 黒:2 黄:1 桃:1 白:1
両院	 白:3 青:2 紫:1 緑:1 橙:1 茶:1 黒:1 灰:1
国王	 赤:4 紫:2 黄:2 橙:1 黒:1 白:1
幕	 黒:4 赤:2 茶:2 紫:1 黄:1 白:1
友達	 橙:4 青:2 緑:2 黄:1 桃:1 白:1
風	 青:6 緑:3 紫:1 白:1
所	 黒:3 白:3 茶:2 灰:2 緑:1
放映	 青:3 黒:2 白:2 橙:1 桃:1 灰:1 緑:1
行動	 青:2 橙:2 赤:2 黒:2 茶:1 黄:1 白:1
新生	 白:5 青:2 緑:2 赤:1 黄:1
発効	 白:3 青:2 黄:2 赤:1 桃:1 灰:1 黒:1
法	 茶:3 灰:3 黒:2 青:1 白:1 緑:1
保持	 青:2 黄:2 灰:2 白:2 橙:1 黒:1 緑:1
重	 黒:7 紫:1 赤:1 黄:1 灰:1
父親	 茶:5 青:3 黒:2 緑:1
習慣	 橙:3 白:3 緑:2 青:1 黄:1 黒:1
補佐	 茶:5 白:3 橙:1 桃:1 緑:1
年代	 青:5 橙:1 灰:1 黒:1 桃:1 白:1 緑:1
幹線	 青:3 黒:3 白:2 緑:2 灰:1
本気	 赤:6 青:3 桃:1 白:1
恒例	 青:2 黒:2 灰:2 赤:1 桃:1 橙:1 黄:1 白:1
利用	 青:3 白:3 緑:3 黄:1 黒:1
回線	 青:3 灰:3 橙:1 黄:1 黒:1 白:1 緑:1
席	 茶:2 橙:2 白:2 緑:2 黄:1 灰:1 黒:1
北西	 白:3 橙:2 緑:2 紫:1 青:1 茶:1 黄:1
窓口	 白:4 青:3 桃:2 黒:1 灰:1
たばこ	 黒:5 白:4 灰:2
同行	 青:3 黄:2 緑:2 茶:1 橙:1 灰:1 白:1
活用	 橙:4 緑:3 青:1 黄:1 灰:1 白:1
ファイバー	 白:4 青:2 赤:1 橙:1 黄:1 灰:1 黒:1
報酬	 青:3 橙:2 白:2 赤:1 黄:1 灰:1 緑:1
政権	 灰:5 青:2 茶:1 橙:1 赤:1 黄:1
近く	 橙:2 黄:2 紫:1 赤:1 桃:1 緑:1 青:1 黒:1 白:1
雪	 白:11
後部	 黒:4 青:2 灰:2 赤:1 茶:1 白:1
追求	 黒:3 紫:2 赤:2 白:2 青:1 橙:1
火	 赤:7 橙:2 紫:1 灰:1
ウエディング	 白:7 桃:3 灰:1
通話	 黒:4 青:2 白:2 黄:1 桃:1 緑:1
打倒	 赤:6 黒:3 青:1 茶:1
在	 灰:3 茶:2 黒:2 白:2 赤:1 橙:1
リサイクル	 緑:6 灰:2 橙:1 黄:1 黒:1
本国	 白:4 茶:3 赤:2 緑:2
"構造"	 黄:4 白:3 紫:1 赤:1 灰:1 黒:1
工夫	 青:4 黄:3 緑:2 赤:1 白:1
兄弟	 緑:4 黒:3 白:2 青:1 黄:1
浮上	 白:4 青:2 灰:2 赤:1 黄:1 桃:1
コンビ	 緑:4 橙:2 青:1 紫:1 赤:1 黒:1 白:1
ワン	 白:5 赤:2 茶:2 黄:2
ピアノ	 黒:8 茶:1 黄:1 白:1
埋め立て	 茶:5 灰:4 橙:2
床	 茶:7 黒:3 黄:1
物語	 白:4 青:2 橙:2 茶:1 黒:1 灰:1
野党	 灰:3 紫:2 緑:2 青:1 茶:1 黒:1 白:1
葉	 緑:10 茶:1
母親	 赤:3 桃:3 青:2 白:2 橙:1
信者	 白:3 灰:2 紫:1 赤:1 桃:1 茶:1 橙:1 黒:1
同時	 黒:3 青:2 赤:2 黄:2 白:2
内閣	 青:2 黒:2 緑:2 紫:1 赤:1 茶:1 黄:1 灰:1
取材	 黄:2 灰:2 白:2 桃:1 青:1 茶:1 橙:1 黒:1
サラリーマン	 青:4 灰:4 黒:1 白:1 緑:1
はるか	 白:4 青:2 橙:2 黄:1 桃:1 灰:1
特許	 青:3 橙:3 黄:2 赤:1 茶:1 白:1
盤	 黒:5 茶:4 黄:1 緑:1
あまり	 緑:3 茶:2 紫:1 橙:1 赤:1 黄:1 黒:1 白:1
ボール	 白:7 灰:3 青:1
必勝	 赤:5 青:2 桃:2 白:2
動機	 黒:5 橙:2 緑:2 青:1 灰:1
ツアー	 黄:3 青:2 橙:2 白:2 茶:1 緑:1
編成	 紫:3 緑:2 青:1 茶:1 橙:1 黄:1 灰:1 黒:1
全国	 緑:4 青:3 橙:2 紫:1 黒:1
滑走	 灰:4 白:4 青:2 黄:1
基本	 白:4 緑:2 青:1 橙:1 茶:1 黄:1 桃:1
タイ	 茶:4 橙:2 黄:2 黒:2 青:1
停止	 赤:5 灰:2 青:1 黄:1 黒:1 白:1
上位	 赤:7 白:2 紫:1 黄:1
"表情"	 桃:3 白:2 紫:1 赤:1 青:1 茶:1 橙:1 黄:1
食	 橙:4 赤:2 青:1 紫:1 黄:1 白:1 緑:1
実践	 青:5 赤:2 白:2 茶:1 黄:1
被害	 赤:4 黒:4 青:1 黄:1 灰:1
オプション	 青:4 黄:3 橙:2 紫:1 黒:1
記憶	 白:4 青:2 紫:1 茶:1 黄:1 灰:1 緑:1
中毒	 紫:5 赤:3 黄:1 黒:1 灰:1
楽曲	 青:2 橙:2 赤:2 黒:2 茶:1 桃:1 白:1
各社	 灰:4 白:3 紫:1 茶:1 黒:1 緑:1
活動	 赤:5 青:2 緑:2 橙:1 黄:1
一定	 白:4 青:3 灰:2 黒:1 緑:1
Ｗ杯	 青:5 緑:3 赤:1 桃:1 白:1
庭	 緑:11
レストラン	 茶:3 橙:2 黄:2 白:2 桃:1 緑:1
事情	 茶:5 灰:3 青:1 黒:1 白:1
連休	 赤:5 緑:3 青:1 黄:1 白:1
お節	 黄:3 茶:2 紫:1 赤:1 桃:1 橙:1 灰:1 白:1
感激	 赤:4 黄:4 桃:2 橙:1
貢献	 黄:3 赤:2 緑:2 紫:1 黒:1 桃:1 白:1
地区	 緑:7 茶:2 青:1 白:1
タイミング	 黄:2 黒:2 白:2 緑:2 青:1 橙:1 灰:1
洋	 青:4 桃:1 緑:1 茶:1 橙:1 黄:1 黒:1 白:1
離脱	 赤:3 灰:3 黄:2 白:2 青:1
振興	 白:3 黒:2 緑:2 青:1 橙:1 赤:1 黄:1
式典	 緑:4 紫:3 白:3 赤:1
公認	 白:4 青:3 赤:1 黄:1 黒:1 緑:1
機器	 黒:6 灰:4 白:1
全焼	 赤:3 黒:3 灰:2 茶:1 橙:1 桃:1
加速	 青:6 赤:2 桃:1 白:1 緑:1
役	 白:3 青:2 灰:2 橙:1 黄:1 桃:1 緑:1
書類	 白:7 赤:2 灰:1 黒:1
放送	 青:6 黄:2 赤:1 灰:1 緑:1
国内外	 青:3 灰:3 黄:2 紫:1 茶:1 赤:1
大手	 赤:3 黒:3 白:2 緑:2 青:1
行使	 緑:3 黄:2 白:2 紫:1 青:1 黒:1 灰:1
社民	 青:2 赤:2 灰:2 緑:2 橙:1 茶:1 黒:1
アウト	 赤:9 黒:2
取引先	 赤:3 黄:3 青:2 灰:2 緑:1
ゴール	 白:4 青:2 黄:2 紫:1 赤:1 黒:1
クルー	 青:2 黄:2 白:2 紫:1 緑:1 橙:1 黒:1 灰:1
ショー	 黄:5 紫:2 青:2 赤:1 白:1
作	 白:5 橙:2 茶:1 黄:1 灰:1 緑:1
擁立	 緑:3 赤:2 白:2 青:1 紫:1 黄:1 黒:1
特定	 赤:6 黄:3 橙:1 緑:1
腹	 橙:4 黒:3 茶:2 黄:2
低下	 灰:5 赤:2 青:1 茶:1 黒:1 桃:1
失明	 黒:4 白:3 紫:1 赤:1 黄:1 灰:1
全長	 白:5 黒:2 青:1 橙:1 灰:1 緑:1
本格	 紫:2 橙:2 黒:2 赤:1 青:1 茶:1 黄:1 白:1
録	 赤:4 桃:3 黒:2 青:1 白:1
融合	 青:3 緑:2 紫:1 橙:1 茶:1 赤:1 黄:1 灰:1
勝利	 赤:8 青:1 黄:1 白:1
部	 紫:3 黒:3 灰:2 茶:1 赤:1 緑:1
無事	 白:4 緑:3 桃:2 青:1 黄:1
運転	 青:4 黒:4 橙:1 白:1 緑:1
抵抗	 黄:3 紫:2 黒:2 青:1 橙:1 灰:1 緑:1
プレス	 灰:4 白:3 青:1 赤:1 茶:1 黒:1
かび	 青:2 黒:2 灰:2 緑:2 紫:1 茶:1 黄:1
教員	 灰:3 青:2 赤:2 黒:2 白:2
小	 白:5 黄:2 桃:2 茶:1 赤:1
法律	 灰:4 黒:3 紫:1 青:1 赤:1 黄:1
司法	 黒:3 灰:3 茶:2 紫:1 橙:1 白:1
非難	 赤:7 黒:2 灰:1 緑:1
区域	 黒:3 緑:2 赤:1 青:1 茶:1 橙:1 灰:1 白:1
長老	 茶:4 紫:3 白:2 赤:1 灰:1
移民	 灰:4 茶:2 黄:2 紫:1 黒:1 緑:1
加熱	 赤:9 橙:1 緑:1
回答	 白:5 青:2 赤:1 橙:1 灰:1 緑:1
袋	 白:7 灰:3 茶:1
村	 緑:5 茶:4 橙:1 灰:1
学園	 白:4 茶:2 灰:2 緑:2 黄:1
禁止	 赤:7 黄:3 緑:1
